Iteration,Metric,Min,Avg,Std,Max
0,Q1,0.03444833520280475,0.05288633839363216,0.010978658501668268,0.07450601747039728
0,Q2,0.03181619981628536,0.05747201962674543,0.01590992077261016,0.09394810397860592
0,Q3,0.04687664586708058,0.06615592104993392,0.012954544600110222,0.09784253781487581
0,Q4,0.10460197922973415,0.13242477616837292,0.014338148546597373,0.1579013583350038
0,Q5,0.2522453582161995,0.3625514396588629,0.03999864849263719,0.4275471798014748
0,Business,0.4954536,0.4958371199999999,0.00022398102062451782,0.4963068
0,Government,0.10242768533333328,0.10260128953333328,6.73303468265355e-05,0.10268571466666658
0,Susceptible,0.97,0.9781666666666666,0.00288193607763175,0.98
0,Infected,0.01,0.011833333333333335,0.002881936077631764,0.02
0,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
0,Death,0.0,0.0,0.0,0.0
0,Asymptomatic,0.99,0.9926666666666666,0.0029059326290271233,1.0
0,Symptomatic,0.0,0.007166666666666666,0.002843120351538664,0.01
0,Severe,0.0,0.0001666666666666667,0.0007264831572567789,0.0033333333333333335
1,Q1,0.03444833520280475,0.05288633839363216,0.010978658501668268,0.07450601747039728
1,Q2,0.03181619981628536,0.05747201962674543,0.01590992077261016,0.09394810397860592
1,Q3,0.04687664586708058,0.06615592104993392,0.012954544600110222,0.09784253781487581
1,Q4,0.10460197922973415,0.13242477616837292,0.014338148546597373,0.1579013583350038
1,Q5,0.2522453582161995,0.3625514396588629,0.03999864849263719,0.4275471798014748
1,Business,0.4954536,0.4958371199999999,0.00022398102062451782,0.4963068
1,Government,0.10242768533333328,0.10260128953333328,6.73303468265355e-05,0.10268571466666658
1,Susceptible,0.97,0.9781666666666666,0.00288193607763175,0.98
1,Infected,0.01,0.011833333333333335,0.002881936077631764,0.02
1,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
1,Death,0.0,0.0,0.0,0.0
1,Asymptomatic,0.99,0.9926666666666666,0.0029059326290271233,1.0
1,Symptomatic,0.0,0.007166666666666666,0.002843120351538664,0.01
1,Severe,0.0,0.0001666666666666667,0.0007264831572567789,0.0033333333333333335
2,Q1,0.03444833520280475,0.05288633839363216,0.010978658501668268,0.07450601747039728
2,Q2,0.03181619981628536,0.05747201962674543,0.01590992077261016,0.09394810397860592
2,Q3,0.04687664586708058,0.06615592104993392,0.012954544600110222,0.09784253781487581
2,Q4,0.10460197922973415,0.13242477616837292,0.014338148546597373,0.1579013583350038
2,Q5,0.2522453582161995,0.3625514396588629,0.03999864849263719,0.4275471798014748
2,Business,0.4954536,0.4958371199999999,0.00022398102062451782,0.4963068
2,Government,0.10242768533333328,0.10260128953333328,6.73303468265355e-05,0.10268571466666658
2,Susceptible,0.97,0.9781666666666666,0.00288193607763175,0.98
2,Infected,0.01,0.011833333333333335,0.002881936077631764,0.02
2,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
2,Death,0.0,0.0,0.0,0.0
2,Asymptomatic,0.99,0.9926666666666666,0.0029059326290271233,1.0
2,Symptomatic,0.0,0.007166666666666666,0.002843120351538664,0.01
2,Severe,0.0,0.0001666666666666667,0.0007264831572567789,0.0033333333333333335
3,Q1,0.03444833520280475,0.05288633839363216,0.010978658501668268,0.07450601747039728
3,Q2,0.03181619981628536,0.05747201962674543,0.01590992077261016,0.09394810397860592
3,Q3,0.04687664586708058,0.06615592104993392,0.012954544600110222,0.09784253781487581
3,Q4,0.10460197922973415,0.13242477616837292,0.014338148546597373,0.1579013583350038
3,Q5,0.2522453582161995,0.3625514396588629,0.03999864849263719,0.4275471798014748
3,Business,0.4954536,0.4958371199999999,0.00022398102062451782,0.4963068
3,Government,0.10242768533333328,0.10260128953333328,6.73303468265355e-05,0.10268571466666658
3,Susceptible,0.97,0.9781666666666666,0.00288193607763175,0.98
3,Infected,0.01,0.011833333333333335,0.002881936077631764,0.02
3,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
3,Death,0.0,0.0,0.0,0.0
3,Asymptomatic,0.99,0.9926666666666666,0.0029059326290271233,1.0
3,Symptomatic,0.0,0.007166666666666666,0.002843120351538664,0.01
3,Severe,0.0,0.0001666666666666667,0.0007264831572567789,0.0033333333333333335
4,Q1,0.03444833520280475,0.05288633839363216,0.010978658501668268,0.07450601747039728
4,Q2,0.03181619981628536,0.05747201962674543,0.01590992077261016,0.09394810397860592
4,Q3,0.04687664586708058,0.06615592104993392,0.012954544600110222,0.09784253781487581
4,Q4,0.10460197922973415,0.13242477616837292,0.014338148546597373,0.1579013583350038
4,Q5,0.2522453582161995,0.3625514396588629,0.03999864849263719,0.4275471798014748
4,Business,0.4954536,0.4958371199999999,0.00022398102062451782,0.4963068
4,Government,0.10242768533333328,0.10260128953333328,6.73303468265355e-05,0.10268571466666658
4,Susceptible,0.97,0.9781666666666666,0.00288193607763175,0.98
4,Infected,0.01,0.011833333333333335,0.002881936077631764,0.02
