Iteration,Metric,Min,Avg,Std,Max
0,Q1,0.02573361820408956,0.048018126582442436,0.012903546813658816,0.07646152845018123
0,Q2,0.030453424550849078,0.05659934061850479,0.015473834898797108,0.0924380381529046
0,Q3,0.04904096774066219,0.07342978420536528,0.014448217896694445,0.09462391199237422
0,Q4,0.09560567835381464,0.1276570807288007,0.018780054684382163,0.1764883695673718
0,Q5,0.3015130545093796,0.3627777816424289,0.035314797975862997,0.42422443728226555
0,Business,0.4953972,0.49586579999999997,0.00021434650452013438,0.4961376
0,Government,0.10245304533333326,0.10260118379999991,4.6536156952107686e-05,0.10268698799999994
0,Susceptible,0.9366666666666666,0.9673333333333334,0.010252370999486475,0.98
0,Infected,0.01,0.022666666666666665,0.010252370999486466,0.05333333333333334
0,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
0,Death,0.0,0.0,0.0,0.0
0,Asymptomatic,0.99,0.9926666666666664,0.0020000000000000018,0.9966666666666667
0,Symptomatic,0.0033333333333333335,0.007333333333333331,0.001999999999999999,0.01
0,Severe,0.0,0.0,0.0,0.0
1,Q1,0.02573361820408956,0.048018126582442436,0.012903546813658816,0.07646152845018123
1,Q2,0.030453424550849078,0.05659934061850479,0.015473834898797108,0.0924380381529046
1,Q3,0.04904096774066219,0.07342978420536528,0.014448217896694445,0.09462391199237422
1,Q4,0.09560567835381464,0.1276570807288007,0.018780054684382163,0.1764883695673718
1,Q5,0.3015130545093796,0.3627777816424289,0.035314797975862997,0.42422443728226555
1,Business,0.4953972,0.49586579999999997,0.00021434650452013438,0.4961376
1,Government,0.10245304533333326,0.10260118379999991,4.6536156952107686e-05,0.10268698799999994
1,Susceptible,0.9366666666666666,0.9673333333333334,0.010252370999486475,0.98
1,Infected,0.01,0.022666666666666665,0.010252370999486466,0.05333333333333334
1,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
1,Death,0.0,0.0,0.0,0.0
1,Asymptomatic,0.99,0.9926666666666664,0.0020000000000000018,0.9966666666666667
1,Symptomatic,0.0033333333333333335,0.007333333333333331,0.001999999999999999,0.01
1,Severe,0.0,0.0,0.0,0.0
2,Q1,0.02573361820408956,0.048018126582442436,0.012903546813658816,0.07646152845018123
2,Q2,0.030453424550849078,0.05659934061850479,0.015473834898797108,0.0924380381529046
2,Q3,0.04904096774066219,0.07342978420536528,0.014448217896694445,0.09462391199237422
2,Q4,0.09560567835381464,0.1276570807288007,0.018780054684382163,0.1764883695673718
2,Q5,0.3015130545093796,0.3627777816424289,0.035314797975862997,0.42422443728226555
2,Business,0.4953972,0.49586579999999997,0.00021434650452013438,0.4961376
2,Government,0.10245304533333326,0.10260118379999991,4.6536156952107686e-05,0.10268698799999994
2,Susceptible,0.9366666666666666,0.9673333333333334,0.010252370999486475,0.98
2,Infected,0.01,0.022666666666666665,0.010252370999486466,0.05333333333333334
2,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
2,Death,0.0,0.0,0.0,0.0
