Iteration,Metric,Min,Avg,Std,Max
0,Q1,0.017685778336809854,0.04582832521434381,0.012926776083915821,0.06339900890449349
0,Q2,0.021450315352360822,0.05504662137639234,0.019837634183417326,0.09499657333875432
0,Q3,0.04977767338649837,0.07482009065429159,0.017681111488159686,0.10950472056856192
0,Q4,0.10583025169369197,0.12874724933436976,0.015504144585846919,0.16763006188494495
0,Q5,0.3026095751162791,0.3616296855479648,0.031818075675119614,0.43627850295242837
0,Business,0.4955292,0.4959223199999999,0.00021380969482228277,0.49638
0,Government,0.10252145466666662,0.10261475319999995,5.7481063217414384e-05,0.1027437786666666
0,Susceptible,0.9366666666666666,0.9679999999999997,0.011944315244779282,0.98
0,Infected,0.01,0.022,0.011944315244779277,0.05333333333333334
0,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
0,Death,0.0,0.0,0.0,0.0
0,Asymptomatic,0.99,0.9926666666666664,0.0027080128015453337,0.9966666666666667
0,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0027080128015453202,0.01
0,Severe,0.0,0.0,0.0,0.0
1,Q1,0.017685778336809854,0.04582832521434381,0.012926776083915821,0.06339900890449349
1,Q2,0.021450315352360822,0.05504662137639234,0.019837634183417326,0.09499657333875432
1,Q3,0.04977767338649837,0.07482009065429159,0.017681111488159686,0.10950472056856192
1,Q4,0.10583025169369197,0.12874724933436976,0.015504144585846919,0.16763006188494495
1,Q5,0.3026095751162791,0.3616296855479648,0.031818075675119614,0.43627850295242837
1,Business,0.4955292,0.4959223199999999,0.00021380969482228277,0.49638
1,Government,0.10252145466666662,0.10261475319999995,5.7481063217414384e-05,0.1027437786666666
1,Susceptible,0.9366666666666666,0.9679999999999997,0.011944315244779282,0.98
1,Infected,0.01,0.022,0.011944315244779277,0.05333333333333334
1,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
1,Death,0.0,0.0,0.0,0.0
1,Asymptomatic,0.99,0.9926666666666664,0.0027080128015453337,0.9966666666666667
1,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0027080128015453202,0.01
1,Severe,0.0,0.0,0.0,0.0
2,Q1,0.017685778336809854,0.04582832521434381,0.012926776083915821,0.06339900890449349
