Iteration,Metric,Min,Avg,Std,Max
0,Q1,0.021732323575092295,0.05623429259086286,0.014823813272882805,0.0850378086141636
0,Q2,0.037504306206017635,0.05643951841292287,0.01201865458527909,0.08012180774769945
0,Q3,0.05535143250741151,0.06993822476861508,0.012041713903555249,0.09569402428571429
0,Q4,0.10021578144100578,0.12228650383449498,0.01163432654307391,0.1410991422453298
0,Q5,0.31812110136686017,0.37306858931762765,0.03731585789730556,0.4591391685774781
0,Business,0.4955232,0.4958475,0.00016465463856205523,0.4962072
0,Government,0.1024830706666666,0.10262570259999995,5.6198169623773055e-05,0.10271398266666662
0,Susceptible,0.9733333333333334,0.9773333333333334,0.002260776661041733,0.98
0,Infected,0.01,0.012666666666666665,0.002260776661041756,0.016666666666666666
0,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
0,Death,0.0,0.0,0.0,0.0
0,Asymptomatic,0.99,0.9929999999999998,0.002768874620972699,1.0
0,Symptomatic,0.0,0.006666666666666666,0.00298142396999972,0.01
0,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
1,Q1,0.021732323575092295,0.05623429259086286,0.014823813272882805,0.0850378086141636
1,Q2,0.037504306206017635,0.05643951841292287,0.01201865458527909,0.08012180774769945
1,Q3,0.05535143250741151,0.06993822476861508,0.012041713903555249,0.09569402428571429
1,Q4,0.10021578144100578,0.12228650383449498,0.01163432654307391,0.1410991422453298
1,Q5,0.31812110136686017,0.37306858931762765,0.03731585789730556,0.4591391685774781
1,Business,0.4955232,0.4958475,0.00016465463856205523,0.4962072
1,Government,0.1024830706666666,0.10262570259999995,5.6198169623773055e-05,0.10271398266666662
1,Susceptible,0.9733333333333334,0.9773333333333334,0.002260776661041733,0.98
1,Infected,0.01,0.012666666666666665,0.002260776661041756,0.016666666666666666
1,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
1,Death,0.0,0.0,0.0,0.0
1,Asymptomatic,0.99,0.9929999999999998,0.002768874620972699,1.0
1,Symptomatic,0.0,0.006666666666666666,0.00298142396999972,0.01
1,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
2,Q1,0.021732323575092295,0.05623429259086286,0.014823813272882805,0.0850378086141636
2,Q2,0.037504306206017635,0.05643951841292287,0.01201865458527909,0.08012180774769945
2,Q3,0.05535143250741151,0.06993822476861508,0.012041713903555249,0.09569402428571429
2,Q4,0.10021578144100578,0.12228650383449498,0.01163432654307391,0.1410991422453298
2,Q5,0.31812110136686017,0.37306858931762765,0.03731585789730556,0.4591391685774781
2,Business,0.4955232,0.4958475,0.00016465463856205523,0.4962072
2,Government,0.1024830706666666,0.10262570259999995,5.6198169623773055e-05,0.10271398266666662
2,Susceptible,0.9733333333333334,0.9773333333333334,0.002260776661041733,0.98
2,Infected,0.01,0.012666666666666665,0.002260776661041756,0.016666666666666666
2,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
2,Death,0.0,0.0,0.0,0.0
2,Asymptomatic,0.99,0.9929999999999998,0.002768874620972699,1.0
2,Symptomatic,0.0,0.006666666666666666,0.00298142396999972,0.01
2,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
3,Q1,0.021732323575092295,0.05623429259086286,0.014823813272882805,0.0850378086141636
3,Q2,0.037504306206017635,0.05643951841292287,0.01201865458527909,0.08012180774769945
3,Q3,0.05535143250741151,0.06993822476861508,0.012041713903555249,0.09569402428571429
3,Q4,0.10021578144100578,0.12228650383449498,0.01163432654307391,0.1410991422453298
3,Q5,0.31812110136686017,0.37306858931762765,0.03731585789730556,0.4591391685774781
3,Business,0.4955232,0.4958475,0.00016465463856205523,0.4962072
3,Government,0.1024830706666666,0.10262570259999995,5.6198169623773055e-05,0.10271398266666662
3,Susceptible,0.9733333333333334,0.9773333333333334,0.002260776661041733,0.98
3,Infected,0.01,0.012666666666666665,0.002260776661041756,0.016666666666666666
3,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
3,Death,0.0,0.0,0.0,0.0
3,Asymptomatic,0.99,0.9929999999999998,0.002768874620972699,1.0
3,Symptomatic,0.0,0.006666666666666666,0.00298142396999972,0.01
3,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
4,Q1,0.021732323575092295,0.05623429259086286,0.014823813272882805,0.0850378086141636
4,Q2,0.037504306206017635,0.05643951841292287,0.01201865458527909,0.08012180774769945
4,Q3,0.05535143250741151,0.06993822476861508,0.012041713903555249,0.09569402428571429
4,Q4,0.10021578144100578,0.12228650383449498,0.01163432654307391,0.1410991422453298
4,Q5,0.31812110136686017,0.37306858931762765,0.03731585789730556,0.4591391685774781
4,Business,0.4955232,0.4958475,0.00016465463856205523,0.4962072
4,Government,0.1024830706666666,0.10262570259999995,5.6198169623773055e-05,0.10271398266666662
4,Susceptible,0.9733333333333334,0.9773333333333334,0.002260776661041733,0.98
4,Infected,0.01,0.012666666666666665,0.002260776661041756,0.016666666666666666
4,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
4,Death,0.0,0.0,0.0,0.0
4,Asymptomatic,0.99,0.9929999999999998,0.002768874620972699,1.0
4,Symptomatic,0.0,0.006666666666666666,0.00298142396999972,0.01
4,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
5,Q1,0.021732323575092295,0.05623429259086286,0.014823813272882805,0.0850378086141636
5,Q2,0.037504306206017635,0.05643951841292287,0.01201865458527909,0.08012180774769945
5,Q3,0.05535143250741151,0.06993822476861508,0.012041713903555249,0.09569402428571429
5,Q4,0.10021578144100578,0.12228650383449498,0.01163432654307391,0.1410991422453298
5,Q5,0.31812110136686017,0.37306858931762765,0.03731585789730556,0.4591391685774781
5,Business,0.4955232,0.4958475,0.00016465463856205523,0.4962072
5,Government,0.1024830706666666,0.10262570259999995,5.6198169623773055e-05,0.10271398266666662
5,Susceptible,0.9733333333333334,0.9773333333333334,0.002260776661041733,0.98
5,Infected,0.01,0.012666666666666665,0.002260776661041756,0.016666666666666666
5,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
5,Death,0.0,0.0,0.0,0.0
5,Asymptomatic,0.99,0.9929999999999998,0.002768874620972699,1.0
5,Symptomatic,0.0,0.006666666666666666,0.00298142396999972,0.01
5,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
6,Q1,0.021732323575092295,0.05623429259086286,0.014823813272882805,0.0850378086141636
6,Q2,0.037504306206017635,0.05643951841292287,0.01201865458527909,0.08012180774769945
6,Q3,0.05535143250741151,0.06993822476861508,0.012041713903555249,0.09569402428571429
6,Q4,0.10021578144100578,0.12228650383449498,0.01163432654307391,0.1410991422453298
6,Q5,0.31812110136686017,0.37306858931762765,0.03731585789730556,0.4591391685774781
6,Business,0.4955232,0.4958475,0.00016465463856205523,0.4962072
6,Government,0.1024830706666666,0.10262570259999995,5.6198169623773055e-05,0.10271398266666662
6,Susceptible,0.9733333333333334,0.9773333333333334,0.002260776661041733,0.98
6,Infected,0.01,0.012666666666666665,0.002260776661041756,0.016666666666666666
6,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
6,Death,0.0,0.0,0.0,0.0
6,Asymptomatic,0.99,0.9929999999999998,0.002768874620972699,1.0
6,Symptomatic,0.0,0.006666666666666666,0.00298142396999972,0.01
6,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
7,Q1,0.021732323575092295,0.05623429259086286,0.014823813272882805,0.0850378086141636
7,Q2,0.037504306206017635,0.05643951841292287,0.01201865458527909,0.08012180774769945
7,Q3,0.05535143250741151,0.06993822476861508,0.012041713903555249,0.09569402428571429
7,Q4,0.10021578144100578,0.12228650383449498,0.01163432654307391,0.1410991422453298
7,Q5,0.31812110136686017,0.37306858931762765,0.03731585789730556,0.4591391685774781
7,Business,0.4955232,0.4958475,0.00016465463856205523,0.4962072
7,Government,0.1024830706666666,0.10262570259999995,5.6198169623773055e-05,0.10271398266666662
7,Susceptible,0.9733333333333334,0.9773333333333334,0.002260776661041733,0.98
7,Infected,0.01,0.012666666666666665,0.002260776661041756,0.016666666666666666
7,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
7,Death,0.0,0.0,0.0,0.0
7,Asymptomatic,0.99,0.9929999999999998,0.002768874620972699,1.0
7,Symptomatic,0.0,0.006666666666666666,0.00298142396999972,0.01
7,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
8,Q1,0.021732323575092295,0.05623089545197396,0.014817302380718796,0.0849706086141636
8,Q2,0.037499506206017635,0.056429445357367325,0.012022966917083442,0.08012180774769945
8,Q3,0.05535143250741151,0.06991842601861507,0.01204671971202641,0.09568389373015873
8,Q4,0.10021376532989466,0.12226571255671721,0.011627765385616884,0.14108272613421868
